Transaction_Date,Transaction_Time,Core_Reference_Number,Partner_Reference_Number,Channel_Reference_Number,Transaction_Type,Transaction_Type_Description,Transaction_result,Account_Name,Account_Number,Currency,Debit_Credit,Commission,Transaction_Amount,Counterparty_Account_Name,Counterparty_Account_Number,Debit_Account_Number,Credit_Account_Number,Counterparty_Currency,Transaction_purpose,Essential_Service_Sub_Category,Bill_Reference_Number,Transaction_ID,Partner_response,REMARKS,Fail_Reason
01/02/2022,15:43:00,,7ef20eee91b1437f8b6780e2614e83f3,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,120.00,,100100082119,900100020435,100100082119,BTN,,,,7ef20eee91b1437f8b6780e2614e83f3,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,853bce9ea8bd4dbdacfe6be8dab8ff33,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100093750,900100020435,100100093750,BTN,,,,853bce9ea8bd4dbdacfe6be8dab8ff33,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,8595e25c47c7410aa8fd3380fcb8670a,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100338291,900100020435,100100338291,BTN,,,,8595e25c47c7410aa8fd3380fcb8670a,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,8649b6ed53224a68b5945c0e0e394523,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100069132,900100020435,100100069132,BTN,,,,8649b6ed53224a68b5945c0e0e394523,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,876cda72a724479683aa1a6a0ade9957,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100222088,900100020435,100100222088,BTN,,,,876cda72a724479683aa1a6a0ade9957,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,8829548e33f34e4daa4901857e4bf626,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100113182,900100020435,100100113182,BTN,,,,8829548e33f34e4daa4901857e4bf626,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,8e253f4013714d33b77dc0d40409983b,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100079459,900100020435,100100079459,BTN,,,,8e253f4013714d33b77dc0d40409983b,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,9d69148d4a8a4a439cd9b03181c71002,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100069132,900100020435,100100069132,BTN,,,,9d69148d4a8a4a439cd9b03181c71002,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,a1fee1ecbc4b46f5b7dba8b7b4436e5c,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100165907,900100020435,100100165907,BTN,,,,a1fee1ecbc4b46f5b7dba8b7b4436e5c,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,a28d2cd1c6f341068f1602572b39faa9,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100176374,900100020435,100100176374,BTN,,,,a28d2cd1c6f341068f1602572b39faa9,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,a46bee1c85584ab8aa35c9ac066c13d3,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100176374,900100020435,100100176374,BTN,,,,a46bee1c85584ab8aa35c9ac066c13d3,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,ae6fd6c739be421cafe6adaedcbf7019,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100111419,900100020435,100100111419,BTN,,,,ae6fd6c739be421cafe6adaedcbf7019,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,b824dc50cf7348c9904dc7ba1198696b,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100336445,900100020435,100100336445,BTN,,,,b824dc50cf7348c9904dc7ba1198696b,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,bfc9043fd59b4040b2bbded4098ca35b,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100069132,900100020435,100100069132,BTN,,,,bfc9043fd59b4040b2bbded4098ca35b,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,c5dae820a99249d7962f61041d05a3ea,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100013012,900100020435,100100013012,BTN,,,,c5dae820a99249d7962f61041d05a3ea,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,d1355db67c284fd6aab4a44ddaa03835,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100268882,900100020435,100100268882,BTN,,,,d1355db67c284fd6aab4a44ddaa03835,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,d4e668e39c5e443c9c48a3da8e784cd2,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100336445,900100020435,100100336445,BTN,,,,d4e668e39c5e443c9c48a3da8e784cd2,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,d9d3ba79331e482f8e484399120a823f,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100285336,900100020435,100100285336,BTN,,,,d9d3ba79331e482f8e484399120a823f,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,e54534ea4ff64e748422d6772266d1ab,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100009722,900100020435,100100009722,BTN,,,,e54534ea4ff64e748422d6772266d1ab,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,e8e46acda22a43239a757ca7f855ce0c,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100307133,900100020435,100100307133,BTN,,,,e8e46acda22a43239a757ca7f855ce0c,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,ffd9a9001d4e42579d43eac42983347c,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100342614,900100020435,100100342614,BTN,,,,ffd9a9001d4e42579d43eac42983347c,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:01,ENS2022010800009068,22032154205663,3869132203257445,IBPP,BT Postpaid,Auto Reversal Success,1000002858,100100030518,BTN,Credit,,7.00,,Dnet02326279,200100000001,100100030518,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061,PT220201154300912016127,,,
01/02/2022,15:43:30,ENS2022010800009089,22032154305664,1569172203257482,IBPP,BT Postpaid,S-Success,1000002771,100100029610,BTN,Debit,,128.00,,97517852668,100100029610,200100000001,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700-334418-398571-678316-804647-1046047,PT220201154330257015915,F-Fail,,
01/02/2022,15:43:38,ENS2022010800009089,22032154305664,1569172203257482,IBPP,BT Postpaid,Auto Reversal Success,1000002771,100100029610,BTN,Credit,,128.00,,97517852668,200100000001,100100029610,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700-334418-398571-678316-804647-1046047,PT220201154338518011537,,,
01/02/2022,15:44:37,ENS2022010800009107,22032154405665,2269212203257549,IBPP,BT Postpaid,S-Success,1000002771,100100029610,BTN,Debit,,104.00,,97517523652,100100029610,200100000001,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700-334418-398571-678316,PT220201154437106016217,F-Fail,,
01/02/2022,15:44:45,ENS2022010800009107,22032154405665,2269212203257549,IBPP,BT Postpaid,Auto Reversal Success,1000002771,100100029610,BTN,Credit,,104.00,,97517523652,200100000001,100100029610,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700-334418-398571-678316,PT220201154445343017766,,,
01/02/2022,15:47:15,ENS2022010800009126,22032154705666,6069252203257707,IBPP,BT Postpaid,S-Success,1000002858,100100030518,BTN,Debit,,16.00,,97517648686,100100030518,200100000001,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700,PT220201154715364018007,F-Fail,,
01/02/2022,15:47:23,ENS2022010800009126,22032154705666,6069252203257707,IBPP,BT Postpaid,Auto Reversal Success,1000002858,100100030518,BTN,Credit,,16.00,,97517648686,200100000001,100100030518,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700,PT220201154723534016845,,,
01/02/2022,15:48:40,ENS2022010800009151,22032154805667,2569292203257792,IBPP,BT Postpaid,S-Success,1000002771,100100029610,BTN,Debit,,122.00,,dnet02345678,100100029610,200100000001,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061-278700-334418-398571-678316-804647,PT220201154839794018065,F-Fail,,
01/02/2022,15:48:48,ENS2022010800009151,22032154805667,2569292203257792,IBPP,BT Postpaid,Auto Reversal Success,1000002771,100100029610,BTN,Credit,,122.00,,dnet02345678,200100000001,100100029610,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061-278700-334418-398571-678316-804647,PT220201154848067015646,,,
01/02/2022,15:49:03,ENS2022010800009172,22032154905668,4869332203257815,IBPP,BT Postpaid,S-Success,1000002756,100100029463,BTN,Debit,,7.00,,35677899008755,100100029463,200100000001,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061,PT220201154902989011039,F-Fail,,
01/02/2022,15:49:11,ENS2022010800009172,22032154905668,4869332203257815,IBPP,BT Postpaid,Auto Reversal Success,1000002756,100100029463,BTN,Credit,,7.00,,35677899008755,200100000001,100100029463,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061,PT220201154911220017201,,,
01/02/2022,15:55:31,ENS2022010800009199,22032155505669,1669392203258203,IBPP,BT Postpaid,S-Success,1000002847,100100030395,BTN,Debit,,239.00,,dnet02326279,100100030395,200100000001,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201155530807016921,F-Fail,,
01/02/2022,15:55:39,ENS2022010800009199,22032155505669,1669392203258203,IBPP,BT Postpaid,Auto Reversal Success,1000002847,100100030395,BTN,Credit,,239.00,,dnet02326279,200100000001,100100030395,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201155538973016230,,,
01/02/2022,15:58:49,ENS2022010800009226,22032155805670,3469452203258401,IBPP,BT Postpaid,S-Success,1000002847,100100030395,BTN,Debit,,239.00,,dnet02326279,100100030395,200100000001,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201155848830011023,F-Fail,,
01/02/2022,15:58:57,ENS2022010800009226,22032155805670,3469452203258401,IBPP,BT Postpaid,Auto Reversal Success,1000002847,100100030395,BTN,Credit,,239.00,,dnet02326279,200100000001,100100030395,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201155857006019440,,,
01/02/2022,16:01:39,ENS2022010800009243,22032160105671,2469492203258571,IBPP,BT Postpaid,S-Success,1000002847,100100030395,BTN,Debit,,239.00,,dnet02326280,100100030395,200100000001,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201160139197011469,F-Fail,,
01/02/2022,16:01:47,ENS2022010800009243,22032160105671,2469492203258571,IBPP,BT Postpaid,Auto Reversal Success,1000002847,100100030395,BTN,Credit,,239.00,,dnet02326280,200100000001,100100030395,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201160147419017188,,,
01/02/2022,16:04:40,ENS2022010800009291,22032160405672,2569532203258752,IBPP,BT Postpaid,S-Success,1000002847,100100030395,BTN,Debit,,239.00,,97517582330,100100030395,200100000001,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201160439848018211,F-Fail,,
01/02/2022,16:04:48,ENS2022010800009291,22032160405672,2569532203258752,IBPP,BT Postpaid,Auto Reversal Success,1000002847,100100030395,BTN,Credit,,239.00,,97517582330,200100000001,100100030395,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201160448109016762,,,
01/02/2022,16:16:40,ENS2022010800009362,20220321616001059,,ITPP,TC Postpaid,S-Success,1000002856,100100030494,BTN,Debit,,"3,155.30",,100000336,100100030494,200100000002,BTN,TashiCell,Leaseline,100000336,PT220201161640248018903,F-Fail,,
01/02/2022,16:16:40,ENS2022010800009364,2022032161605673,2296132203257189,IBRC,BT Recharge,S-Success,1000002771,100100029610,BTN,Debit,,49.00,,97517585366,100100029610,200100000001,BTN,Bhutan Telecom Limited,Recharge Mobile,17585366,PT220201161640430019988,P-Pending,,
01/02/2022,16:16:40,ENS2022010800009364,2022032161605673,2296132203257189,IBRC-C,BT Recharge- Commission,S-Success,1000002771,100100029610,BTN,,1.96,49.00,,97517585366,200100000001,901000022611,BTN,Bhutan Telecom Limited,Recharge Mobile,17585366,PT220201161641144019726,P-Pending,,
01/02/2022,16:16:45,ENS2022010800009362,20220321616001059,,ITPP,TC Postpaid,Auto Reversal Success,1000002856,100100030494,BTN,Credit,,"3,155.30",,100000336,200100000002,100100030494,BTN,TashiCell,Leaseline,100000336,PT220201161645290016112,,,
01/02/2022,16:20:01,ENS2022010800009401,2022032162005674,4296142203257389,IBRC,BT Recharge,S-Success,1000002771,100100029610,BTN,Debit,,199.00,,97517585366,100100029610,200100000001,BTN,Bhutan Telecom Limited,Recharge Mobile,17585366,PT220201162000665013561,F-Fail,,
01/02/2022,16:20:01,ENS2022010800009401,2022032162005674,4296142203257389,IBRC-C,BT Recharge- Commission,S-Success,1000002771,100100029610,BTN,,7.96,199.00,,97517585366,200100000001,901000022611,BTN,Bhutan Telecom Limited,Recharge Mobile,17585366,PT220201162001395014955,F-Fail,,
01/02/2022,16:20:02,ENS2022010800009401,2022032162005674,4296142203257389,IBRC,BT Recharge,Auto Reversal Success,1000002771,100100029610,BTN,Credit,,199.00,,97517585366,200100000001,100100029610,BTN,Bhutan Telecom Limited,Recharge Mobile,17585366,PT220201162002226014993,,,
01/02/2022,16:20:02,ENS2022010800009401,2022032162005674,4296142203257389,IBRC-C,BT Recharge- Commission,Auto Reversal Success,1000002771,100100029610,BTN,,7.96,199.00,,97517585366,901000022611,200100000001,BTN,,,,PT220201162002856014537,,,
01/02/2022,16:21:13,ENS2022010800009419,2022032162105675,5596152203257462,IBRC,BT Recharge,S-Success,1000002771,100100029610,BTN,Debit,,10.00,,97517585366,100100029610,200100000001,BTN,Bhutan Telecom Limited,Recharge Mobile,17585366,PT220201162113573013262,F-Fail,,
01/02/2022,16:21:13,ENS2022010800009419,2022032162105675,5596152203257462,IBRC-C,BT Recharge- Commission,S-Success,1000002771,100100029610,BTN,,0.4,10.00,,97517585366,200100000001,901000022611,BTN,Bhutan Telecom Limited,Recharge Mobile,17585366,PT220201162114281013552,F-Fail,,
01/02/2022,16:21:15,ENS2022010800009419,2022032162105675,5596152203257462,IBRC,BT Recharge,Auto Reversal Success,1000002771,100100029610,BTN,Credit,,10.00,,97517585366,200100000001,100100029610,BTN,Bhutan Telecom Limited,Recharge Mobile,17585366,PT220201162115001011754,,,
01/02/2022,16:21:15,ENS2022010800009419,2022032162105675,5596152203257462,IBRC-C,BT Recharge- Commission,Auto Reversal Success,1000002771,100100029610,BTN,,0.4,10.00,,97517585366,901000022611,200100000001,BTN,,,,PT220201162115628016365,,,
01/02/2022,16:24:10,ENS2022010800009437,2022032162405676,5196162203257638,IBRC,BT Recharge,S-Success,1000002771,100100029610,BTN,Debit,,10.00,,97517115202,100100029610,200100000001,BTN,Bhutan Telecom Limited,Recharge Mobile,17115202,PT220201162409685017154,P-Pending,,
01/02/2022,16:24:10,ENS2022010800009437,2022032162405676,5196162203257638,IBRC-C,BT Recharge- Commission,S-Success,1000002771,100100029610,BTN,,0.4,10.00,,97517115202,200100000001,901000022611,BTN,Bhutan Telecom Limited,Recharge Mobile,17115202,PT220201162410374017437,P-Pending,,
01/02/2022,16:58:00,ENS2022010800009462,1d32f370f15b4f969634f1461fdb4ead,,IT,Internal Transfer-ICMS,S-Success,100100021378,900100020435,BTN,Debit,,715.00,Peeka Tashi14,100100030004,900100020435,100100030004,BTN,,,,1d32f370f15b4f969634f1461fdb4ead,,BT Prepaid Rev_31.01.2022,
01/02/2022,16:58:00,ENS2022010800009465,2537f66b98934ffcaeed89f9505b615c,,IT,Internal Transfer-ICMS,S-Success,100100021378,900100020435,BTN,Debit,,715.00,Dhondu Pem1,100100032075,900100020435,100100032075,BTN,,,,2537f66b98934ffcaeed89f9505b615c,,BT Prepaid Rev_31.01.2022,
01/02/2022,16:58:00,ENS2022010800009468,464ab0d6599b46b6af6d2e6fdabd9cb4,,IT,Internal Transfer-ICMS,S-Success,100100021378,900100020435,BTN,Debit,,715.00,Dhondu Pem10,100100030395,900100020435,100100030395,BTN,,,,464ab0d6599b46b6af6d2e6fdabd9cb4,,BT Prepaid Rev_31.01.2022,
01/02/2022,16:58:00,ENS2022010800009471,4b427f4108f84208b5b30b6cd7873d2e,,IT,Internal Transfer-ICMS,S-Success,100100021378,900100020435,BTN,Debit,,715.00,Peeka Tashi2,100100029463,900100020435,100100029463,BTN,,,,4b427f4108f84208b5b30b6cd7873d2e,,BT Prepaid Rev_31.01.2022,
01/02/2022,16:58:00,ENS2022010800009474,4ed75b120cad4fe58a184779c8ec57f6,,IT,Internal Transfer-ICMS,S-Success,100100021378,900100020435,BTN,Debit,,715.00,Dhondu Pem11,100100030518,900100020435,100100030518,BTN,,,,4ed75b120cad4fe58a184779c8ec57f6,,BT Prepaid Rev_31.01.2022,
01/02/2022,16:58:00,ENS2022010800009477,63f9773b46c04e62a659e20780ca4a04,,IT,Internal Transfer-ICMS,S-Success,100100021378,900100020435,BTN,Debit,,715.00,Dhondu Pem6,100100029610,900100020435,100100029610,BTN,,,,63f9773b46c04e62a659e20780ca4a04,,BT Prepaid Rev_31.01.2022,
01/02/2022,16:58:00,ENS2022010800009480,6ad2c1123b25432f8beff4885bed3e32,,IT,Internal Transfer-ICMS,S-Success,100100021378,900100020435,BTN,Debit,,710.00,Dhondu Pem15,100100029993,900100020435,100100029993,BTN,,,,6ad2c1123b25432f8beff4885bed3e32,,BT Prepaid Rev_31.01.2022,
01/02/2022,18:40:00,ENS2022010800009519,0ced441b3241407e830d2ffbb12791c6,,IT,Internal Transfer-ICMS,S-Success,100100021378,900100020435,BTN,Debit,,715.00,Peeka Tashi14,100100030004,900100020435,100100030004,BTN,,,,0ced441b3241407e830d2ffbb12791c6,,BT Prepaid Rev_31.01.2022,
01/02/2022,18:40:00,ENS2022010800009522,2e0acd9df80147e78ae3e9593a43e625,,IT,Internal Transfer-ICMS,S-Success,100100021378,900100020435,BTN,Debit,,715.00,Peeka Tashi2,100100029463,900100020435,100100029463,BTN,,,,2e0acd9df80147e78ae3e9593a43e625,,BT Prepaid Rev_31.01.2022,
01/02/2022,18:40:00,ENS2022010800009525,99b231ca22ed41d78e4d85a2d874dbbb,,IT,Internal Transfer-ICMS,S-Success,100100021378,900100020435,BTN,Debit,,715.00,Dhondu Pem11,100100030518,900100020435,100100030518,BTN,,,,99b231ca22ed41d78e4d85a2d874dbbb,,BT Prepaid Rev_31.01.2022,
01/02/2022,18:40:00,ENS2022010800009528,bdc95302591a4b05b33eb0182bf28416,,IT,Internal Transfer-ICMS,S-Success,100100021378,900100020435,BTN,Debit,,715.00,Dhondu Pem1,100100032075,900100020435,100100032075,BTN,,,,bdc95302591a4b05b33eb0182bf28416,,BT Prepaid Rev_31.01.2022,
01/02/2022,18:40:00,ENS2022010800009531,cf56293ba6ec4a0bbf388e66566b72cc,,IT,Internal Transfer-ICMS,S-Success,100100021378,900100020435,BTN,Debit,,715.00,Dhondu Pem10,100100030395,900100020435,100100030395,BTN,,,,cf56293ba6ec4a0bbf388e66566b72cc,,BT Prepaid Rev_31.01.2022,
01/02/2022,18:40:00,ENS2022010800009534,eb83c2cffb524d9b9dde8fad3b9d9384,,IT,Internal Transfer-ICMS,S-Success,100100021378,900100020435,BTN,Debit,,710.00,Dhondu Pem15,100100029993,900100020435,100100029993,BTN,,,,eb83c2cffb524d9b9dde8fad3b9d9384,,BT Prepaid Rev_31.01.2022,
01/02/2022,18:40:00,ENS2022010800009537,ffec7805e81143a182f64b6ea7aef300,,IT,Internal Transfer-ICMS,S-Success,100100021378,900100020435,BTN,Debit,,715.00,Dhondu Pem6,100100029610,900100020435,100100029610,BTN,,,,ffec7805e81143a182f64b6ea7aef300,,BT Prepaid Rev_31.01.2022,
,,,,,,,,,,,Total:,643.88,"12,429,534.01",,,,,,,,,,,,
